time,open,high,low,close,Volume,Close MA,Volume MA,gain,loss,avg gain,avg loss,RSI,rsi ma
2024-03-05 13:50:00,22369.25,,,22356.55,3365308,,,,,,,47.40722315897134,
2024-03-05 13:55:00,22356.5,,,22369.35,2485277,,,,,,,52.01800085107247,
2024-03-05 14:00:00,22368.95,,,22356.25,2975283,,,,,,,47.43458563561233,
2024-03-05 14:05:00,22355.35,,,22360.75,3201288,,,,,,,49.09390961909008,
2024-03-05 14:10:00,22362.35,,,22355.05,3729067,,,,,,,47.06717781823304,
2024-03-05 14:15:00,22355.5,,,22358.85,2700641,,,,,,,48.59088738724723,
2024-03-05 14:20:00,22359.4,,,22376.25,3311976,,,,,,,54.98119085940771,
2024-03-05 14:25:00,22377.55,,,22346.35,3633505,,,,,,,44.6989972042026,
2024-03-05 14:30:00,22347.55,,,22365.7,3352761,,,,,,,51.07562915366845,
2024-03-05 14:35:00,22364.6,,,22373.35,2960431,,,,,,,53.365097113299534,
2024-03-05 14:40:00,22373.05,,,22373.4,3791019,,,,,,,53.380452848833016,
2024-03-05 14:45:00,22373.25,,,22373.85,3799661,,,,,,,53.52876303242752,
2024-03-05 14:50:00,22372.9,,,22366.3,4201753,,,,,,,50.61913949552842,
2024-03-05 14:55:00,22366.2,,,22370.1,5181748,,,,,,,52.0323895351751,
2024-03-05 15:00:00,22369.7,,,22364.9,6023177,,,,,,,49.92668462040472,
2024-03-05 15:05:00,22363.75,,,22348.8,5806338,,,,,,,43.99071130440768,
2024-03-05 15:10:00,22348.35,,,22353.65,5940025,,,,,,,46.07080868073383,
2024-03-05 15:15:00,22353.55,,,22346.8,7675718,,,,,,,43.60750280588857,
2024-03-05 15:20:00,22346.9,,,22358.9,6897537,,,,,,,48.81375563780659,
2024-03-06 09:10:00,22357.8,,,22358.5,5821054,22361.519999999997,4342678.35,,,4.243370429609059,4.4781818486525955,48.653843882649184,
2024-03-06 09:15:00,22327.5,,,22302.9,11847351,22354.469999999994,4766780.5,0,55.599999999998545,3.9402725417798408,8.12974028803445,32.6451396310609,
2024-03-06 09:20:00,22302.65,,,22325.15,7157664,22349.599999999995,5000399.85,22.25,0,5.248110217366995,7.549044553174846,41.00997691649224,
2024-03-06 09:25:00,22324.65,,,22327.65,5953815,22345.734999999993,5149326.45,2.5,0,5.05181663041221,7.009827085090928,41.88331830693176,
2024-03-06 09:30:00,22328.25,,,22324.15,7404607,22341.139999999992,5359492.4,0,3.5,4.690972585382767,6.759125150441576,40.968843180315815,
2024-03-06 09:35:00,22324.0,,,22314.35,6023122,22336.084999999992,5474195.15,0,9.80000000000291,4.355903114998283,6.976330496838814,38.43816906887906,
2024-03-06 09:40:00,22318.0,,,22363.9,6457855,22337.594999999994,5662055.85,49.55000000000291,0,7.5840528924986135,6.478021175636042,53.932676330332,
2024-03-06 09:45:00,22365.05,,,22332.35,5305154,22335.464999999997,5761714.75,0,31.55000000000291,7.042334828748713,8.268876805947961,45.99462796784878,
2024-03-06 09:50:00,22333.1,,,22310.1,6447663,22331.795,5902422.65,0,22.25,6.539310912409519,9.267528462665965,41.370135782620935,
