time,open,high,low,close,Volume,Close MA,Volume MA,gain,loss,avg gain,avg loss,RSI,rsi ma
2023-12-29 13:50:00,21722.7,,,21718.7,2335871,,,,,,,45.57312226407141,
2023-12-29 13:55:00,21718.4,,,21716.9,2047002,,,,,,,44.684341717348936,
2023-12-29 14:00:00,21716.25,,,21726.4,2519498,,,,,,,50.20404355533195,
2023-12-29 14:05:00,21724.95,,,21710.35,2353915,,,,,,,42.48987533170512,
2023-12-29 14:10:00,21710.2,,,21692.2,3118582,,,,,,,35.79218719370013,
2023-12-29 14:15:00,21692.9,,,21692.7,3106646,,,,,,,36.09105502449311,
2023-12-29 14:20:00,21692.1,,,21677.3,3232215,,,,,,,31.264106027402462,
2023-12-29 14:25:00,21681.7,,,21691.25,2807221,,,,,,,39.19707530391658,
2023-12-29 14:30:00,21690.15,,,21707.5,2986553,,,,,,,46.88691916061416,
2023-12-29 14:35:00,21707.85,,,21711.5,2548955,,,,,,,48.6098361877588,
2023-12-29 14:40:00,21711.25,,,21705.65,2514154,,,,,,,46.247034267446,
2023-12-29 14:45:00,21704.65,,,21714.5,2933272,,,,,,,50.19142022661651,
2023-12-29 14:50:00,21714.4,,,21720.2,3202773,,,,,,,52.60375288776629,
2023-12-29 14:55:00,21720.4,,,21732.85,4341546,,,,,,,57.520854301391,
2023-12-29 15:00:00,21731.25,,,21739.1,8942823,,,,,,,59.74304006537236,
2023-12-29 15:05:00,21738.75,,,21736.0,7599159,,,,,,,58.11902786235095,
2023-12-29 15:10:00,21734.6,,,21716.3,7946295,,,,,,,49.00285468853305,
2023-12-29 15:15:00,21716.75,,,21723.3,7755198,,,,,,,51.89048568494523,
2023-12-29 15:20:00,21724.15,,,21723.65,7135626,,,,,,,52.03672338929256,
2024-01-01 09:10:00,21723.35,,,21728.3,7131812,21723.984999999997,4327955.8,,,4.306225364495294,3.6629904067546923,54.03574816019638,
