time,open,high,low,close,Volume,Close MA,Volume MA,gain,loss,avg gain,avg loss,RSI,rsi ma
2023-12-04 13:50:00,20600.35,,,20604.85,2610825,,,,,,,63.57837420397453,
2023-12-04 13:55:00,20605.15,,,20611.6,3314266,,,,,,,66.68360256093368,
2023-12-04 14:00:00,20612.25,,,20626.9,2941392,,,,,,,72.42286081933885,
2023-12-04 14:05:00,20627.15,,,20636.55,3878809,,,,,,,75.31161734493949,
2023-12-04 14:10:00,20636.7,,,20641.6,3100675,,,,,,,76.68785283382368,
2023-12-04 14:15:00,20641.25,,,20647.05,3548768,,,,,,,78.10628748238375,
2023-12-04 14:20:00,20646.5,,,20634.15,3198911,,,,,,,67.61878012906399,
2023-12-04 14:25:00,20634.2,,,20647.85,3040742,,,,,,,71.92951867185405,
2023-12-04 14:30:00,20647.95,,,20654.5,3862440,,,,,,,73.75583891665876,
2023-12-04 14:35:00,20654.9,,,20652.4,4397678,,,,,,,72.15922012183707,
2023-12-04 14:40:00,20652.45,,,20669.2,3924708,,,,,,,76.53537869079494,
2023-12-04 14:45:00,20669.95,,,20659.8,3520303,,,,,,,69.91357336495462,
2023-12-04 14:50:00,20660.45,,,20662.7,4108703,,,,,,,70.75425524427925,
2023-12-04 14:55:00,20663.15,,,20681.45,4344844,,,,,,,75.5175174402554,
2023-12-04 15:00:00,20681.55,,,20682.4,9464615,,,,,,,75.73317356817101,
2023-12-04 15:05:00,20682.95,,,20682.1,7130893,,,,,,,75.50698232057408,
2023-12-04 15:10:00,20682.6,,,20678.3,8560203,,,,,,,72.55114233358846,
2023-12-04 15:15:00,20678.3,,,20684.75,9453789,,,,,,,74.38414644612004,
2023-12-04 15:20:00,20683.5,,,20689.85,9280902,,,,,,,75.76238439119493,
2023-12-05 09:10:00,20689.6,,,20686.8,7459187,20677.734999999997,5057132.65,,,4.763166035587721,1.7416712146975808,73.22498399754443,
2023-12-05 09:15:00,20808.9,,,20724.25,20127391,20683.239999999998,5932960.95,37.45000000000073,0,7.09793989018865,1.617266127933468,81.4431681296968,
2023-12-05 09:20:00,20724.4,,,20730.7,11830189,20690.329999999998,6358757.1,6.450000000000728,0,7.051658469460941,1.501747118795363,82.44269953879845,
2023-12-05 09:25:00,20727.95,,,20749.75,10189864,20699.034999999996,6721180.7,19.049999999999272,0,7.908682864499393,1.3944794674528371,85.01069402322025,
2023-12-05 09:30:00,20750.8,,,20753.9,9254134,20706.279999999995,6989946.95,4.150000000001455,0,7.6402055170352545,1.2948737912062058,85.50797652112779,
2023-12-05 09:35:00,20754.95,,,20764.8,6600337,20714.519999999997,7164930.05,10.899999999997817,0,7.873047980104009,1.2023828061200483,86.75123160054076,
2023-12-05 09:40:00,20763.8,,,20777.0,7166436,20724.009999999995,7345813.45,12.200000000000728,0,8.182115981525204,1.1164983199686163,87.99285265774223,
2023-12-05 09:45:00,20776.4,,,20789.95,4360515,20735.174999999996,7403893.65,12.950000000000728,0,8.522679125702027,1.036748439970858,89.15470165082127,
2023-12-05 09:50:00,20790.3,,,20783.15,4437187,20745.014999999992,7473715.9,0,6.799999999999272,7.913916331009025,1.4484092656871732,84.52938588038114,
2023-12-05 09:55:00,20782.75,,,20775.5,4813911,20753.57999999999,7521289.45,0,7.650000000001455,7.348636593079809,1.8913800324239076,79.5305559602194,
