time,open,high,low,close,Volume,Close MA,Volume MA,gain,loss,avg gain,avg loss,RSI,rsi ma
2023-12-08 13:50:00,20875.5,,,20883.1,3373254,,,,,,,36.82022353713221,
2023-12-08 13:55:00,20884.1,,,20889.7,2769236,,,,,,,39.64584454322477,
2023-12-08 14:00:00,20891.6,,,20900.5,3996204,,,,,,,44.05505830668177,
2023-12-08 14:05:00,20901.85,,,20910.45,3868937,,,,,,,47.83607218233053,
2023-12-08 14:10:00,20909.75,,,20916.2,3294396,,,,,,,49.94156684497687,
2023-12-08 14:15:00,20917.25,,,20912.0,2630293,,,,,,,48.40469561027551,
2023-12-08 14:20:00,20913.45,,,20911.55,2661895,,,,,,,48.23342952625352,
2023-12-08 14:25:00,20910.8,,,20904.9,2806404,,,,,,,45.66223545311249,
2023-12-08 14:30:00,20905.35,,,20910.95,3247491,,,,,,,48.35933487426191,
2023-12-08 14:35:00,20911.3,,,20927.6,3996704,,,,,,,54.9818954606458,
2023-12-08 14:40:00,20928.5,,,20935.0,5532934,,,,,,,57.58536223996482,
2023-12-08 14:45:00,20936.55,,,20934.05,6679219,,,,,,,57.128595000857366,
2023-12-08 14:50:00,20934.35,,,20935.05,3927371,,,,,,,57.51064836335525,
2023-12-08 14:55:00,20937.0,,,20937.6,4556040,,,,,,,58.52563635635679,
2023-12-08 15:00:00,20938.1,,,20959.45,7560543,,,,,,,66.01668314569352,
2023-12-08 15:05:00,20960.25,,,20972.4,5638290,,,,,,,69.529426474605,
2023-12-08 15:10:00,20972.5,,,20978.5,7078046,,,,,,,71.04756199982135,
2023-12-08 15:15:00,20977.9,,,20974.8,7292551,,,,,,,68.80818811709723,
2023-12-08 15:20:00,20975.55,,,20977.9,6794081,,,,,,,69.67073742936729,
2023-12-11 09:10:00,20978.2,,,20972.1,6133942,20957.685,4691891.55,,,5.180313605861557,2.6693944923389847,65.99371009794729,
2023-12-11 09:15:00,20965.3,,,21004.65,11554957,20964.65,5100976.7,32.55000000000291,0,7.135291205443083,2.478723457171914,74.21760269608633,
2023-12-11 09:20:00,21004.95,,,21014.7,6662756,20972.715000000004,5295652.7,10.049999999999272,0,7.343484690768525,2.3016717816596346,76.13650138036391,
2023-12-11 09:25:00,21015.05,,,20976.0,4959757,20976.810000000005,5343830.35,0,38.70000000000073,6.818950069999345,4.901552368683999,58.17967365881434,
2023-12-11 09:30:00,20975.15,,,20994.65,5275328,20982.515000000003,5414149.9,18.650000000001455,0,7.664025064999495,4.55144148520657,62.74033851674875,
2023-12-11 09:35:00,20995.25,,,21007.95,3439759,20987.365,5421418.05,13.299999999999272,0,8.066594703213765,4.226338521977529,65.61977158293917,
2023-12-11 09:40:00,21006.35,,,20978.95,3008513,20988.020000000004,5440329.05,0,29.0,7.490409367269924,5.995885770407705,55.54089756158035,
2023-12-11 09:45:00,20979.05,,,20993.6,2457909,20989.530000000006,5430129.75,14.649999999997817,0,8.00180869817906,5.567608215378583,58.96943655835494,
2023-12-11 09:50:00,20993.95,,,20997.35,2715739,20991.785000000007,5425596.5,3.75,0,7.698108076880556,5.1699219142801125,59.8235167478515,
2023-12-11 09:55:00,20997.25,,,21005.05,2961582,20994.500000000007,5411301.05,7.700000000000728,0,7.698243214246283,4.800641777545819,61.59143971083537,
2023-12-11 10:00:00,21003.9,,,20993.85,2865036,20996.675000000007,5354717.65,0,11.200000000000728,7.148368698942976,5.257738793435455,57.61975465176732,
2023-12-11 10:05:00,20994.8,,,21001.8,3215374,20996.390000000007,5238839.65,7.950000000000728,0,7.205628077589958,4.882186022475779,59.61067913470618,
2023-12-11 10:10:00,21002.65,,,21011.2,2901109,20996.040000000008,5049934.15,9.400000000001455,0,7.3623689291907795,4.533458449441795,61.89034772322902,
2023-12-11 10:15:00,21010.95,,,20999.3,2769895,20998.370000000006,4992060.35,0,11.900000000001455,6.836485434248581,5.059639988767485,57.46816876208844,
2023-12-11 10:20:00,20999.0,,,21025.35,2734563,21001.44000000001,4900986.5,26.049999999999272,0,8.208879331802201,4.698237132426951,63.59963787847062,
2023-12-11 10:25:00,21024.9,,,21020.6,2526782,21002.70500000001,4649298.45,0,4.75,7.622530808102043,4.701934480110741,61.84877501657043,
2023-12-11 10:30:00,21022.65,,,21017.65,2350580,21006.575000000008,4484912.95,0,2.9499999999970896,7.07806432180904,4.576796302959766,60.73057885194097,
2023-12-11 10:35:00,21016.75,,,20987.45,2626416,21005.96000000001,4262331.45,0,30.200000000000728,6.572488298822679,6.407025138462692,50.637401244505334,
2023-12-11 10:40:00,20986.25,,,20967.1,3464594,21002.93500000001,4070933.6,0,20.350000000002183,6.103024848906773,7.402951914286942,45.18758588078313,
2023-12-11 10:45:00,20966.3,,,20975.15,1713869,20999.94500000001,3816923.0,8.05000000000291,0,6.242094502556497,6.874169634695018,47.59049099071068,
2023-12-11 10:50:00,20974.7,,,20969.0,2668422,20997.46000000001,3643647.0,0,6.150000000001455,5.796230609516747,6.822443232216906,45.93375407126313,
2023-12-11 10:55:00,20969.5,,,20978.7,1898474,20995.150000000012,3160822.85,9.700000000000728,0,6.075071280265603,6.335125858487126,48.95225444320516,
2023-12-11 11:00:00,20980.45,,,20987.55,2339780,20992.78500000001,2944674.05,8.849999999998545,0,6.273280474532242,5.882616868595188,51.606889211506555,
2023-12-11 11:05:00,20987.3,,,21001.5,3261007,20993.005000000012,2859736.55,13.950000000000728,0,6.821617583494276,5.462429949409818,55.532328128997115,
2023-12-11 11:10:00,21000.4,,,21009.2,2160955,20991.39000000001,2704017.9,7.700000000000728,0,6.884359184673308,5.072256381594831,57.57782498331199,
2023-12-11 11:15:00,21008.7,,,21004.65,2201997,20989.79500000001,2642129.8,0,4.549999999999272,6.392619242910929,5.034952354338005,55.94031232716043,
2023-12-11 11:20:00,21005.9,,,21002.65,1981281,20988.29500000001,2590768.2,0,2.0,5.936003582703006,4.818170043313862,55.197207978327796,
2023-12-11 11:25:00,21002.05,,,20993.7,1858567,20988.92000000001,2560801.1,0,8.950000000000728,5.512003326795649,5.11330075450578,51.87619370344191,
2023-12-11 11:30:00,20993.5,,,20995.25,2595927,20991.735000000008,2554810.5,1.5499999999992724,0,5.229003089167336,4.748064986326796,52.4102176070234,
2023-12-11 11:35:00,20994.85,,,20983.7,1902329,20992.59000000001,2501847.85,0,11.549999999999272,4.855502868512526,5.233917487303401,48.12469594166159,
2023-12-11 11:40:00,20984.35,,,20998.55,1806876,20995.54500000001,2448939.85,14.849999999998545,0,5.569395520761527,4.860066238210301,53.400603496824914,
2023-12-11 11:45:00,20998.85,,,20990.8,1806058,20996.75500000001,2378474.05,0,7.75,5.171581554992847,5.066490078338136,50.51323862744121,
2023-12-11 11:50:00,20990.75,,,20972.8,3569351,20995.280000000006,2411886.15,0,18.0,4.802182872493359,5.990312215599698,44.49557616932735,
2023-12-11 11:55:00,20973.1,,,20987.0,2248072,20993.830000000005,2385795.0,14.200000000000728,0,5.47345552445817,5.562432771628292,49.59687319777568,
2023-12-11 12:00:00,20986.65,,,20986.6,2766145,20991.570000000003,2387374.1,0,0.4000000000014552,5.0824944155683,5.193687573654947,49.45897630947342,
2023-12-11 12:05:00,20986.3,,,20987.4,1828256,20989.845000000005,2352447.8,0.8000000000029104,0,4.77660195731363,4.822709889822451,49.759837302699054,
2023-12-11 12:10:00,20986.5,,,20985.35,1984914,20988.115000000005,2334164.5,0,2.0500000000029104,4.435416103219799,4.624659183406769,48.95562081881202,
2023-12-11 12:15:00,20984.15,,,20978.05,1444810,20986.550000000003,2275084.2,0,7.299999999999272,4.118600667275528,4.815754956020519,46.098463514664765,
