time,open,high,low,close,Volume,Close MA,Volume MA,gain,loss,avg gain,avg loss,RSI,rsi ma
2024-02-01 13:50:00,21711.7,,,21711.15,2902144,,,,,,,45.87303814551707,
2024-02-01 13:55:00,21711.2,,,21709.85,2816694,,,,,,,45.50129844147877,
2024-02-01 14:00:00,21709.85,,,21715.0,2417359,,,,,,,47.32248843693058,
2024-02-01 14:05:00,21713.95,,,21718.2,3315506,,,,,,,48.474660641952106,
2024-02-01 14:10:00,21717.4,,,21722.25,3945700,,,,,,,49.9662354901705,
2024-02-01 14:15:00,21721.7,,,21715.65,3729905,,,,,,,47.55048150131928,
2024-02-01 14:20:00,21716.0,,,21723.05,3598097,,,,,,,50.443487146896,
2024-02-01 14:25:00,21723.85,,,21726.0,2913165,,,,,,,51.58984246761654,
2024-02-01 14:30:00,21724.35,,,21712.7,2820778,,,,,,,46.38065811436218,
2024-02-01 14:35:00,21713.0,,,21706.95,3237380,,,,,,,44.298125727243175,
2024-02-01 14:40:00,21704.4,,,21696.9,3576503,,,,,,,40.84599496860778,
2024-02-01 14:45:00,21695.95,,,21716.25,4257921,,,,,,,49.07475836805076,
2024-02-01 14:50:00,21716.0,,,21720.4,3369765,,,,,,,50.66002089356341,
2024-02-01 14:55:00,21720.75,,,21722.05,4132248,,,,,,,51.30900973996924,
2024-02-01 15:00:00,21720.9,,,21691.45,8322095,,,,,,,40.63435556935466,
2024-02-01 15:05:00,21689.6,,,21698.3,7011221,,,,,,,43.46963457649756,
2024-02-01 15:10:00,21699.75,,,21681.45,7156901,,,,,,,38.58758453406363,
2024-02-01 15:15:00,21681.4,,,21700.9,8405171,,,,,,,46.1110866510893,
2024-02-01 15:20:00,21701.3,,,21698.9,8532254,,,,,,,45.49390618897158,
2024-02-02 09:10:00,21698.65,,,21690.3,6595779,21701.69,4652829.3,,,4.50882824438449,6.016297452856061,42.838711613359656,
2024-02-02 09:15:00,21812.75,,,21911.65,16612071,21723.165,5338325.65,221.35000000000218,0,19.997483369785755,5.586561920509199,78.16388355664613,
2024-02-02 09:20:00,21918.55,,,21947.8,13128152,21746.32,5853898.55,36.14999999999782,0,21.151234557658046,5.187521783329971,80.30460620019018,
2024-02-02 09:25:00,21946.3,,,21940.85,8874766,21768.365,6176768.9,0,6.950000000000728,19.6404320892539,5.3134130845207395,78.70703674115565,
2024-02-02 09:30:00,21941.15,,,21955.7,7712744,21791.730000000003,6396630.8,14.850000000002183,0,19.29825836859306,4.9338835784835435,79.6390942688466,
2024-02-02 09:35:00,21954.75,,,21939.55,5640156,21816.54,6481353.6,0,16.150000000001455,17.919811342264985,5.735034751449108,75.75534954347852,
2024-02-02 09:40:00,21939.3,,,21937.3,7750898,21840.440000000002,6682403.25,0,2.25,16.639824817817487,5.486103697774172,75.2050916466252,
2024-02-02 09:45:00,21939.25,,,21922.8,5619813,21864.575,6783489.05,0,14.5,15.451265902259095,6.129953433647445,71.59588928578975,
2024-02-02 09:50:00,21923.15,,,21941.4,6090269,21888.625,6942344.25,18.600000000002183,0,15.676175480669315,5.692099616958342,73.36191343965667,
2024-02-02 09:55:00,21940.4,,,21926.3,6474278,21911.364999999998,7125019.25,0,15.100000000002183,14.556448660621507,6.3640925014614735,69.57969465438137,
2024-02-02 10:00:00,21925.15,,,21934.55,4095317,21935.789999999997,7167916.1,8.25,0,14.105988042005686,5.909514465642796,70.47531300608313,
2024-02-02 10:05:00,21933.65,,,21941.55,4381757,21938.779999999995,7208178.8,7.0,0,13.59841746757671,5.487406289525453,71.24878465105026,
2024-02-02 10:10:00,21940.35,,,21937.85,3800085,21937.784999999996,7185287.0,0,3.7000000000007276,12.627101934178373,5.3597344117022585,70.20190594590164,
2024-02-02 10:15:00,21937.65,,,21925.15,4559241,21936.214999999997,7244760.8,0,12.69999999999709,11.725166081737061,5.8840390965804605,66.58543621363691,
2024-02-02 10:20:00,21926.15,,,21931.95,3521678,21933.839999999997,7214232.3,6.799999999999272,0,11.373368504470077,5.463750589681856,67.54937374304379,
2024-02-02 10:25:00,21933.8,,,21938.7,4522620,21933.754999999997,7024258.55,6.75,0,11.04312789700793,5.073482690418866,68.52016332530309,
2024-02-02 10:30:00,21938.85,,,21927.25,4203646,21932.75,6883879.8,0,11.450000000000728,10.25433304722165,5.528948212531857,64.96958951982711,
2024-02-02 10:35:00,21926.05,,,21922.4,4959203,21932.71,6773994.9,0,4.849999999998545,9.521880686705817,5.48045191163662,63.46933468038072,
2024-02-02 10:40:00,21922.95,,,21925.4,4501802,21931.109999999997,6578826.45,3.0,0,9.05603206622683,5.088991060805433,64.02274485447842,
2024-02-02 10:45:00,21925.7,,,21926.65,4621944,21931.144999999997,6383310.95,1.25,0,8.498458347210628,4.72549169931933,64.2656567614657,
2024-02-02 10:50:00,21926.25,,,21928.95,3743399,21930.585,6240691.95,2.2999999999992724,0,8.055711322409817,4.387956577939378,64.73743422695938,
2024-02-02 10:55:00,21927.3,,,21939.65,3790694,21930.394999999997,5599623.1,10.700000000000728,0,8.244589085094882,4.074531108086566,66.92514526855747,
2024-02-02 11:00:00,21939.2,,,21949.4,4987000,21931.549999999996,5192565.5,9.75,0,8.352118436159532,3.7834931717946683,68.82321802953216,
2024-02-02 11:05:00,21950.0,,,21946.5,5588027,21933.684999999994,5028228.55,0,2.900000000001455,7.755538547862423,3.720386516666582,67.58094449251901,
2024-02-02 11:10:00,21946.1,,,21989.65,5955528,21939.454999999994,4940367.75,43.150000000001455,0,10.283714365872353,3.454644622618969,74.85402277293133,
