time, trade_type, indicator, ltp, target, stoploss, profit, cumulative_profit
2023-10-19 09:20:00, entry, short, 19539.0, 19499.922, 19558.538999999997,  ,  
2023-10-19 09:50:38, exit, reached stoploss, 19562.8,  ,  , -1189.9999999999636, -1189.9999999999636
2023-10-19 11:30:00, entry, long, 19640.9, 19680.181800000002, 19621.259100000003,  ,  
2023-10-19 13:20:23, exit, reached stoploss, 19620.05,  ,  , -1042.5000000001091, -2232.5000000000728
2023-10-19 14:05:01, entry, long, 19675.75, 19715.1015, 19656.07425,  ,  
2023-10-19 14:15:22, exit, reached stoploss, 19655.15,  ,  , -1029.9999999999272, -3262.5
2023-10-19 15:20:00, entry, short, 19618.05, 19578.8139, 19637.668049999997,  ,  
